date,product_id,location_id,demand,price,inventory_level,lead_time_days,stockout_rate,promotion_active,revenue,inventory_cost,stockout_cost,fulfillment_rate,inventory_turnover,profit_margin
2023-01-03,P004,L000,377.0,994.7464093332753,269.71363153985175,3,0.2249918562510434,0,375019.3963186448,147.01187206712635,84376.31010787761,0.7750081437489567,510.18926709185655,0.30000000000000004
2023-01-03,P004,L001,402.0,994.7464093332753,343.05060506108066,8,0.44784403929176586,0,399888.05655197665,186.98540142691374,179087.4825107713,0.5521559607082341,427.72115202616976,0.30000000000000004
2023-01-03,P004,L002,474.5,994.7464093332753,214.4008318510981,3,0.2804436726625231,1,363082.4394066455,116.86271651613545,101824.17278646768,0.7195563273374769,621.3828502891495,0.30000000000000004
2023-01-04,P000,L000,809.0,712.7307746945002,423.5795383496557,9,0.049290202640938384,0,576599.1967278506,165.42365617133638,28420.691249318053,0.9507097973590616,697.1181874140688,0.3000000000000001
2023-01-04,P000,L001,926.0,712.7307746945002,613.3007035239164,7,0.3730658622614226,0,659988.6973671071,239.51686879083994,246219.25246605292,0.6269341377385774,551.0999711201533,0.3000000000000001
2023-01-04,P000,L002,1097.2,712.7307746945002,1182.7415626030725,7,0.5288960397794773,1,601544.7738421581,461.904827494505,318154.6486351587,0.4711039602205227,260.46264859585796,0.3000000000000001
2023-01-04,P001,L000,916.0,943.1227061802953,1053.9081121512936,9,0.17939673098535233,0,863900.3988611505,544.6381757794488,154980.90745263238,0.8206032690146476,317.238283058214,0.3000000000000001
2023-01-04,P001,L001,819.0,943.1227061802953,464.12263624837806,5,0.07406941090095226,0,772417.4963616618,239.8490940811524,57212.50892509672,0.9259305890990477,644.0862320708338,0.3000000000000001
2023-01-04,P001,L002,1242.8,943.1227061802953,1328.750075590284,9,0.3126322982092385,1,901625.3071083623,686.6708860975236,281877.19188489777,0.6873677017907616,262.6076990776364,0.3000000000000001
2023-01-04,P002,L000,1100.0,298.6801930986589,629.1119874932045,5,0.4191239991718355,0,328548.21240852476,102.96070679734325,137702.4407054186,0.5808760008281645,638.201159701057,0.30000000000000004
2023-01-04,P002,L001,1123.0,298.6801930986589,791.2658098608325,8,0.025807360125621553,0,335417.8568497939,129.49886294882202,8656.24942428681,0.9741926398743784,518.0244045576696,0.30000000000000004
2023-01-04,P002,L002,1240.0,298.6801930986589,704.9019216457644,4,0.1446950539232647,0,370363.439442337,115.364516204259,53589.757841314735,0.8553049460767352,642.0751399617347,0.30000000000000004
2023-01-04,P003,L000,645.0,407.52491455565007,839.846765735191,9,0.3213691351023127,0,262853.56988839427,187.53889394305358,84473.02441358857,0.6786308648976873,280.3189934224632,0.3
2023-01-04,P003,L001,791.0,407.52491455565007,820.1110820962604,5,0.6053753269928204,0,322352.2074135192,183.13188967529874,195144.07296981665,0.3946246730071796,352.04377346301015,0.3
2023-01-04,P003,L002,785.0,407.52491455565007,823.7619242100569,4,0.2512831510077268,0,319907.0579261853,183.94712754953497,80387.25354530322,0.7487168489922732,347.8250105754305,0.3
2023-01-04,P004,L000,328.0,998.1813793659759,428.09110711464484,6,0.31084816770417983,0,327403.4924320401,234.1438749556186,101772.77572244898,0.6891518322958201,279.660095737374,0.3
2023-01-04,P004,L001,323.0,998.1813793659759,277.16714417315285,8,0.3385179244090499,0,322412.5855352102,151.59620947160877,109142.43925873461,0.6614820755909501,425.3570543207972,0.3
2023-01-04,P004,L002,381.0,998.1813793659759,222.7416702856916,1,0.12932066670630504,0,380307.1055384368,121.82826722633045,49181.56844137576,0.870679333293695,624.3331111849582,0.3
2023-01-05,P000,L000,787.0,715.1744611615418,396.6980071286621,7,0.2302865496137011,0,562842.3009341334,155.4565936943005,129615.01145875799,0.7697134503862989,724.1150568896956,0.30000000000000004
2023-01-05,P000,L001,988.0,715.1744611615418,763.2042329997385,6,0.39012662280456334,1,543532.5904827717,299.08174032427166,212046.5339092595,0.6098733771954367,363.4675857465993,0.30000000000000004
2023-01-05,P000,L002,798.0,715.1744611615418,1136.8632507915556,8,0.3680275547511746,0,570709.2200069104,445.50989742422445,210036.71871309335,0.6319724452488253,256.20495675025074,0.30000000000000004
2023-01-05,P001,L000,1215.5,946.3563201558393,1103.7907202233969,6,0.6190869746410869,1,884843.1593457097,572.3722324453574,547794.8745511966,0.38091302535891314,309.18451636459594,0.30000000000000004
2023-01-05,P001,L001,837.0,946.3563201558393,451.63148683418876,7,0.21422478207430123,0,792100.2399704375,234.19414353255522,169687.5012886687,0.7857752179256987,676.4475217206514,0.30000000000000004
2023-01-05,P001,L002,1110.2,946.3563201558393,779.9523782719999,6,0.2130367412836061,1,808188.2974130868,404.4454041634439,172173.80122442986,0.7869632587163939,399.65260531751915,0.30000000000000004
2023-01-05,P002,L000,1355.9,299.7042554399566,1421.5290577388812,5,0.23845121781043657,1,312591.53842387476,233.44564812925728,74537.83301441082,0.7615487821895635,267.80669584450334,0.30000000000000004
2023-01-05,P002,L001,1034.8,299.7042554399566,971.8206619921093,4,0.4732049370235637,1,238564.58733020548,159.59385639644432,112889.94052364235,0.5267950629764363,298.96462522666457,0.30000000000000004
2023-01-05,P002,L002,1092.0,299.7042554399566,576.9266322504694,8,0.11652337552980975,1,251751.57456956356,94.74376260937458,29334.94326379016,0.8834766244701903,531.4367249853208,0.30000000000000004
2023-01-05,P003,L000,894.0,408.92216461701975,608.3682434191319,9,0.12032432508204982,0,365576.41516761563,136.3152104017564,43987.73542095859,0.8796756749179502,536.3692196786652,0.3
2023-01-05,P003,L001,729.0,408.92216461701975,858.6711612350373,2,0.48152239359371607,0,298104.2580058074,192.39981914873502,143543.87585543506,0.5184776064062839,309.87997735627533,0.3
2023-01-05,P003,L002,598.0,408.92216461701975,590.893522383449,2,0.17371744342720177,0,244535.4544409778,132.399703140392,42480.07397279564,0.8262825565727983,369.3897322136456,0.3
2023-01-05,P004,L000,459.0,1001.6037688782783,526.6333027111818,3,0.17127809717813164,0,459736.12991512974,289.0289867464849,78742.72953590174,0.8287219028218684,318.1245833438683,0.30000000000000004
2023-01-05,P004,L001,340.0,1001.6037688782783,469.50321667196596,9,0.38435318988957096,0,340545.2814186146,257.67462538033755,130889.66521508615,0.6156468101104291,264.32193772743966,0.30000000000000004
2023-01-05,P004,L002,414.7,1001.6037688782783,421.8005282610618,8,0.6207261355113635,1,319511.60227217077,231.49424592938533,198329.20212944836,0.37927386448863654,276.0428026963868,0.30000000000000004
2023-01-06,P000,L000,845.0,717.6061875125791,576.3459776447368,7,0.23417562024956773,0,606377.2284481294,226.62435052375332,141998.76357705452,0.7658243797504323,535.1386354085307,0.3
2023-01-06,P000,L001,773.0,717.6061875125791,1072.6140486725794,9,0.24347639632211152,0,554709.5829472237,421.7613578851297,135058.69026133142,0.7565236036778885,263.04428918227427,0.3
2023-01-06,P000,L002,723.0,717.6061875125791,460.56624197354927,1,0.5470468290801862,0,518829.27357159473,181.09873150664916,283823.90894131735,0.4529531709198138,572.9794673382852,0.3
2023-01-06,P001,L000,1483.3,949.5741078792098,1536.5479005412533,6,0.1108472962593242,1,1083464.0570901784,799.4882749973334,120099.06132260435,0.8891527037406758,271.039386310898,0.3000000000000001
2023-01-06,P001,L001,1049.0,949.5741078792098,820.6933987621321,4,0.20502625998302773,0,996103.2391652911,427.01874080652505,204227.32168303902,0.7949737400169723,466.53841809561635,0.3000000000000001
2023-01-06,P001,L002,886.0,949.5741078792098,960.5382688052225,7,0.29402517402513023,0,841322.6595809798,499.78206558058076,247370.041394583,0.7059748259748697,336.6758103269042,0.3000000000000001
2023-01-06,P002,L000,1147.0,300.7233057207618,1561.128251211768,4,0.679904140185357,0,344929.63166171376,257.24254704573957,234519.0846394094,0.32009585981464295,268.1746356681679,0.3000000000000001
2023-01-06,P002,L001,828.0,300.7233057207618,441.015387658889,6,0.18978215005352878,0,248998.89713679077,72.67046863041335,47255.5460595776,0.8102178499464712,685.2822111362639,0.3000000000000001
2023-01-06,P002,L002,1000.0,300.7233057207618,790.0453669799954,6,0.43398174551022667,0,300723.3057207618,130.18359146717623,130508.42513230174,0.5660182544897734,461.9987854561295,0.3000000000000001
2023-01-06,P003,L000,813.0,410.31257612809,954.8890278124161,3,0.33122975313983966,0,333584.12439213716,214.6865626948821,110492.98717377716,0.6687702468601604,310.76385983806097,0.30000000000000004
2023-01-06,P003,L001,919.1,410.31257612809,412.15676581294167,1,0.47585308962515777,1,290090.9913225596,92.66471471196164,138040.69449326483,0.5241469103748422,626.1088532442504,0.30000000000000004
2023-01-06,P003,L002,667.0,410.31257612809,733.7248936720275,3,0.11995888213437271,0,273678.488277436,164.9624938585636,32830.16551798625,0.8800411178656273,331.80692395701044,0.30000000000000004
2023-01-06,P004,L000,329.0,1005.0094082157399,411.16801541934177,6,0.155634091856265,0,330648.0953029784,226.42615005689473,51460.11603648281,0.844365908143735,292.0582231512531,0.3000000000000001
2023-01-06,P004,L001,439.40000000000003,1005.0094082157399,457.39995145390765,7,0.3182248071672496,1,339693.1799769201,251.88561891978077,108098.7966941852,0.6817751928327505,269.7201860381746,0.3000000000000001
2023-01-06,P004,L002,423.8,1005.0094082157399,350.7056796640369,3,0.2528044609037919,1,327633.0670783312,193.13014113811101,82827.1008969934,0.7471955390962082,339.2873480520419,0.3000000000000001
2023-01-07,P000,L000,534.0,720.0229910636326,475.28760987930247,3,0.2206183101827095,0,384492.2772279798,187.51671587987963,84826.03648033878,0.7793816898172905,410.08853575942504,0.30000000000000004
2023-01-07,P000,L001,535.0,720.0229910636326,546.7073488279706,9,0.29978732867291247,0,385212.30021904345,215.69417015867626,115481.76645461502,0.7002126713270875,357.18378474083056,0.30000000000000004
2023-01-07,P000,L002,560.0,720.0229910636326,692.6460344041727,8,0.07816561702552224,0,403212.87499563425,273.2718188712637,31517.383166668522,0.9218343829744777,295.10022413660215,0.30000000000000004
2023-01-07,P001,L000,648.0,952.7721489717285,782.471328507385,8,0.13232788602397977,0,617396.35253368,408.5024050250655,81698.75416969766,0.8676721139760202,302.27305638300805,0.30000000000000004
2023-01-07,P001,L001,601.0,952.7721489717285,523.1974957661487,4,0.4654639637469816,0,572616.0615320088,273.14411089191253,266532.14170587435,0.5345360362530184,419.2776184426705,0.30000000000000004
2023-01-07,P001,L002,709.0,952.7721489717285,933.5029216582199,7,0.2520960709996519,0,675515.4536209555,487.3510053368161,170294.79175739049,0.7479039290003481,277.21927162296345,0.30000000000000004
2023-01-07,P002,L000,701.0,301.73610238528016,741.458329458771,8,0.11517025307388597,0,211517.0077720814,122.58890214355645,24360.46731454172,0.884829746926114,345.0834522106848,0.30000000000000004
2023-01-07,P002,L001,642.0,301.73610238528016,524.1854148512317,4,0.259025465545462,0,193714.57773134985,86.6661172626969,50177.00867980549,0.740974534454538,447.0364748063524,0.30000000000000004
2023-01-07,P002,L002,633.0,301.73610238528016,580.7704164666612,9,0.25390744827894174,0,190998.95280988235,96.0215900522336,48496.05673190723,0.7460925517210583,397.82501561572394,0.30000000000000004
2023-01-07,P003,L000,459.0,411.6944550866112,457.95655964437697,4,0.13389039616994372,0,188967.75488475454,103.30858974034572,25300.967564864604,0.8661096038300563,365.83164160831797,0.3000000000000001
2023-01-07,P003,L001,432.0,411.6944550866112,598.3238023288174,1,0.7721534151609538,0,177852.00459741603,134.97347493978725,137329.03274311643,0.22784658483904618,263.53623136213577,0.3000000000000001
2023-01-07,P003,L002,473.0,411.6944550866112,694.2438876289484,9,0.04361428775711756,0,194731.4772559671,156.6117035696496,8493.074684410341,0.9563857122428825,248.68061941407157,0.3000000000000001
2023-01-07,P004,L000,231.0,1008.3941481314271,157.68650529582555,6,0.18581515018394873,0,232939.04821835965,87.1288488655374,43283.604228400574,0.8141848498160513,534.7001624636301,0.30000000000000004
2023-01-07,P004,L001,229.0,1008.3941481314271,233.1219469594523,7,0.6878498244524296,0,230922.2599220968,128.81030526844748,158839.83594957262,0.3121501755475704,358.5462505361549,0.30000000000000004
2023-01-07,P004,L002,210.0,1008.3941481314271,197.6264192405739,8,0.32215293440196185,0,211762.7711075997,109.19743817992483,68219.99810940422,0.6778470655980382,387.85300211654743,0.30000000000000004
2023-01-08,P000,L000,489.0,722.4219273118551,253.45741571941696,9,0.23752566704564895,0,353264.32245549717,100.3305176742484,83909.34383467119,0.7624743329543511,704.2011356952637,0.30000000000000004
2023-01-08,P000,L001,578.0,722.4219273118551,400.2652584312524,2,0.20927250965704738,0,417559.8739862523,158.44405448322362,87383.80276118347,0.7907274903429526,527.0754719678855,0.30000000000000004
2023-01-08,P000,L002,629.0,722.4219273118551,591.9393434378112,6,0.2641036026024248,0,454403.3922791569,234.3177870345522,120009.57293568821,0.7358963973975752,387.85223949913046,0.30000000000000004
2023-01-08,P001,L000,584.0,955.9465471129444,835.673989435579,7,0.2928827687584024,0,558272.7835139595,437.73132313043334,163508.47855802864,0.7071172312415976,255.0755470371526,0.3000000000000001
2023-01-08,P001,L001,755.3000000000001,955.9465471129444,637.4331678426062,3,0.17281978238436255,1,555404.9438726207,333.89152647364676,95984.9615352654,0.8271802176156374,332.6858574330771,0.3000000000000001
2023-01-08,P001,L002,693.0,955.9465471129444,672.3872001097646,1,0.13190374212206069,0,662470.9571492705,352.20066973581913,87382.39829517208,0.8680962578779393,376.1894931353656,0.3000000000000001
2023-01-08,P002,L000,669.0,302.74141149678525,748.770632508167,7,0.20691070465494285,0,202534.00429134932,124.21034420430857,41906.45354451031,0.7930892953450571,326.11455283983327,0.3000000000000001
2023-01-08,P002,L001,572.0,302.74141149678525,450.4169424180205,7,0.2527317187599942,0,173168.08737616116,74.71773200531385,43765.068356958065,0.7472682812400058,463.5260807002162,0.3000000000000001
2023-01-08,P002,L002,846.3000000000001,302.74141149678525,402.30401642154266,2,0.3793174639948163,1,197084.6588844072,66.73648536015546,74757.65300031679,0.6206825360051837,590.6354157573759,0.3000000000000001
2023-01-08,P003,L000,588.9,413.0661178859345,383.2150536180837,5,0.09135850399512235,1,187118.95140232833,86.7359750758751,17094.907469252717,0.9086414960048776,431.46791452713813,0.3000000000000001
2023-01-08,P003,L001,549.0,413.0661178859345,579.9677114834703,5,0.11848177064590146,0,226773.29871937804,131.26849922283114,26868.501967483848,0.8815182293540985,345.5106138364932,0.3000000000000001
2023-01-08,P003,L002,596.0,413.0661178859345,299.4283784012266,3,0.3657779279066023,0,246187.40626001696,67.77190019237001,90049.91933848988,0.6342220720933978,726.5176439238561,0.3000000000000001
2023-01-08,P004,L000,226.0,1011.7538648411315,153.83161811263315,8,0.1244826871834904,0,228656.37345409574,85.28204611518991,28463.759809197556,0.8755173128165096,536.2356647617272,0.3
2023-01-08,P004,L001,285.0,1011.7538648411315,178.6891389064497,5,0.21270900912947194,0,288349.8514797225,99.06269966779962,61334.61119088217,0.7872909908705281,582.1562554759464,0.3
2023-01-08,P004,L002,201.0,1011.7538648411315,112.33638124078374,8,0.3992801462668384,0,203362.52683306744,62.27768103157794,81198.61945910101,0.6007198537331616,653.0831702932302,0.3
2023-01-09,P000,L000,1055.6000000000001,724.8000735229559,578.211751025829,7,0.02622622865061285,1,588537.6597006402,229.63721624951123,15435.123232805567,0.9737737713493871,512.58038162348,0.3
2023-01-09,P000,L001,812.0,724.8000735229559,449.91534776752155,1,0.2969905456744094,0,588537.6597006402,178.68420665260598,174790.120704433,0.7030094543255906,658.7461429591957,0.3
2023-01-09,P000,L002,803.4,724.8000735229559,655.4635851479925,1,0.2655891850320385,1,447926.44543718675,260.3178381955536,118964.4195979603,0.7344108149679616,344.13811096625625,0.3
2023-01-09,P001,L000,1118.0,959.093434787701,1023.464170681937,5,0.2647520388084953,0,1072266.4600926498,537.8617900501287,283884.73145549704,0.7352479611915047,398.71449503513327,0.3
2023-01-09,P001,L001,949.0,959.093434787701,921.9500672955259,9,0.19375806175064297,0,910179.6696135282,484.51301739464,176354.64862915783,0.8062419382493571,375.7090674293191,0.3
2023-01-09,P001,L002,1037.0,959.093434787701,1307.3220817088225,3,0.23524245853834178,0,994579.891874846,687.037822312286,233967.41897743687,0.7647575414616582,289.52696913468316,0.3
2023-01-09,P002,L000,1088.0,303.7380082409807,1415.2261787413672,2,0.29657946298230475,0,330466.95296618703,235.5386195843272,98009.7114441103,0.7034205370176952,280.60532370393196,0.30000000000000004
2023-01-09,P002,L001,1436.5,303.7380082409807,557.7063790305334,5,0.17521566265713,1,335630.4991062837,92.82006835617737,58807.72030885078,0.82478433734287,723.1852013260166,0.30000000000000004
2023-01-09,P002,L002,1056.0,303.7380082409807,1365.3501590253848,2,0.24784731617626268,0,320747.3367024756,227.23766457746666,79496.36657239267,0.7521526838237373,282.30120855966726,0.30000000000000004
2023-01-09,P003,L000,788.0,414.4258933662273,645.0843114743515,6,0.09379032320707267,0,326567.6039725871,146.48747511194287,30628.881125548254,0.9062096767929273,445.8641992744165,0.3
2023-01-09,P003,L001,774.0,414.4258933662273,890.2823029755388,6,0.31521859676236064,0,320765.6414654599,202.16769247056433,101111.29539232075,0.6847814032376394,317.3263121773658,0.3
2023-01-09,P003,L002,719.0,414.4258933662273,1043.186888510673,6,0.4973320309525273,0,297972.2173303174,236.88967573642228,148191.1280123146,0.5026679690474727,251.57045481531182,0.3
2023-01-09,P004,L000,401.0,1015.0844650475673,453.27208225472054,7,0.3929186555483861,0,407048.87048407446,252.1147666501534,159937.09493309172,0.6070813444516139,322.90759949726794,0.3
2023-01-09,P004,L001,415.0,1015.0844650475673,304.11389498136515,3,0.5292473419736154,0,421260.0529947404,169.15139200037868,222950.76332713076,0.47075265802638455,498.0864159767569,0.3
2023-01-09,P004,L002,351.0,1015.0844650475673,468.10237822110037,4,0.24748631437097962,0,356294.6472316961,260.3635354433204,88178.04907348083,0.7525136856290204,273.6901284006872,0.3
2023-01-10,P000,L000,745.0,727.1545322921021,385.06985372844105,4,0.2721143389519458,0,541730.126557616,153.42755582887273,147412.53527857963,0.7278856610480542,706.1705749413636,0.30000000000000004
2023-01-10,P000,L001,752.0,727.1545322921021,648.6894617586182,3,0.13269936143964364,0,546820.2082836608,258.46437379063207,72562.69246153472,0.8673006385603563,423.13004323497995,0.30000000000000004
2023-01-10,P000,L002,716.0,727.1545322921021,1051.020615368736,4,0.38690641613276044,0,520642.6451211451,418.76953643715643,201439.9799097029,0.6130935838672396,248.65354321172143,0.30000000000000004
2023-01-10,P001,L000,1233.7,962.2089779981072,883.9283834042049,7,0.04233803099612455,1,913136.3201202038,466.0404528322626,38660.39382493629,0.9576619690038755,391.86998234630084,0.30000000000000004
2023-01-10,P001,L001,1189.0,962.2089779981072,1558.6242135176685,3,0.3192562168915748,0,1144066.4748397495,821.7655953818847,365250.3346298185,0.6807437831084252,278.4410740165114,0.30000000000000004
2023-01-10,P001,L002,975.0,962.2089779981072,1026.8205844807317,2,0.3042230946852112,0,938153.7535481545,541.3786220167802,285408.0381949665,0.6957769053147889,346.5795343204653,0.30000000000000004
2023-01-10,P002,L000,1313.0,304.7246784182476,566.6734314647414,4,0.29389768686547435,1,307771.9252024301,94.61883790205928,90453.456899128,0.7061023131345256,650.5510573296351,0.30000000000000004
2023-01-10,P002,L001,944.0,304.7246784182476,664.3189521287555,9,0.6781634229528436,0,287660.09642682574,110.92294742716837,195080.5556397612,0.3218365770471564,518.666521398924,0.30000000000000004
2023-01-10,P002,L002,978.0,304.7246784182476,777.4035024955208,6,0.36073236449493706,0,298020.7354930462,129.80494920502298,107505.72458292675,0.6392676355050629,459.1823922250167,0.30000000000000004
2023-01-10,P003,L000,897.0,415.7721248505243,916.0255935073224,1,0.08198737452163045,1,286882.7661468618,208.68926434520662,23520.76479188408,0.9180126254783696,274.93773294663606,0.3
2023-01-10,P003,L001,789.0,415.7721248505243,1077.6636088925925,2,0.5187838284336048,0,328044.20650706365,245.51369235252469,170184.02934719855,0.4812161715663952,267.23088505877405,0.3
